"FileID","FileName","Extension","BusinessDomain","FolderPath","Depth","SizeKB","LastModified","Complexity"
"1022","YouthFile1022.js",".py","AI","frontend/components","2","595","2025-08-12","5"
"1023","AIFile1023.md",".css","Funding","src/services","2","766","2025-05-19","8"
"1024","FundingFile1024.py",".js","Youth","frontend/components","2","96","2025-03-17","7"
"1025","YouthFile1025.html",".js","Mentorship","src/pages","2","494","2025-05-21","1"
"1026","YouthFile1026.json",".py","AI","frontend/components","2","458","2025-09-05","7"
"1027","MentorshipFile1027.html",".txt","Funding","src/components","2","135","2025-02-21","4"
"1028","FundingFile1028.json",".py","AI","src/services","2","370","2025-09-08","1"
"1029","AIFile1029.txt",".json","AI","src/components","2","90","2025-01-23","5"
"1030","EntrepreneurFile1030.jsx",".py","AI","frontend/components","2","911","2025-08-01","2"
"1031","MentorshipFile1031.css",".json","Youth","src/components","2","979","2025-02-26","1"
"1032","YouthFile1032.txt",".jsx","Entrepreneur","frontend/components","2","863","2025-11-09","1"
"1033","FundingFile1033.html",".json","Youth","backend/controllers","2","105","2025-05-05","4"
"1034","MentorshipFile1034.md",".js","Youth","ai/models","2","485","2025-01-10","9"
"1035","YouthFile1035.json",".json","AI","src/pages","2","216","2025-06-02","9"
"1036","FundingFile1036.md",".md","AI","src/services","2","19","2024-11-22","5"
"1037","AIFile1037.json",".json","Youth","src/pages","2","992","2025-07-13","4"
"1038","MentorshipFile1038.py",".js","Funding","src/services","2","996","2025-07-13","6"
"1039","AIFile1039.txt",".css","Funding","src/services","2","189","2024-12-13","2"
"1040","YouthFile1040.json",".html","Entrepreneur","src/services","2","603","2025-08-19","6"
"1041","MentorshipFile1041.css",".json","AI","backend/controllers","2","719","2025-03-04","2"
"1042","MentorshipFile1042.py",".html","AI","backend/controllers","2","59","2025-06-28","6"
"1043","MentorshipFile1043.html",".html","AI","src/pages","2","400","2025-09-05","5"
"1044","MentorshipFile1044.txt",".md","Mentorship","src/components","2","919","2025-01-20","2"
"1045","EntrepreneurFile1045.py",".css","Funding","frontend/components","2","784","2025-07-02","6"
"1046","FundingFile1046.json",".jsx","AI","src/components","2","501","2025-01-30","7"
"1047","YouthFile1047.md",".py","Mentorship","src/services","2","270","2025-01-25","1"
"1048","AIFile1048.js",".json","Entrepreneur","frontend/components","2","852","2024-11-25","8"
"1049","EntrepreneurFile1049.html",".py","Entrepreneur","src/components","2","557","2025-05-14","3"
"1050","AIFile1050.jsx",".txt","Funding","src/services","2","498","2025-08-07","5"
"1051","AIFile1051.html",".py","Mentorship","src/services","2","927","2025-10-13","2"
"1052","AIFile1052.css",".js","AI","src/components","2","380","2025-05-08","2"
"1053","MentorshipFile1053.css",".json","AI","src/services","2","256","2025-01-06","2"
"1054","FundingFile1054.md",".md","Youth","src/services","2","942","2025-05-01","4"
"1055","EntrepreneurFile1055.txt",".jsx","Funding","src/pages","2","411","2025-07-31","5"
"1056","YouthFile1056.css",".txt","Youth","ai/models","2","512","2025-10-26","6"
"1057","FundingFile1057.js",".py","Youth","frontend/components","2","515","2025-07-11","9"
"1058","EntrepreneurFile1058.css",".json","AI","frontend/components","2","925","2025-08-31","9"
"1059","AIFile1059.txt",".html","Entrepreneur","src/components","2","61","2024-12-24","5"
"1060","AIFile1060.py",".json","Funding","src/services","2","412","2025-04-03","3"
"1061","FundingFile1061.py",".html","Funding","src/pages","2","491","2025-05-17","1"
"1062","EntrepreneurFile1062.md",".html","AI","src/pages","2","541","2025-07-08","5"
"1063","YouthFile1063.py",".jsx","Youth","ai/models","2","592","2025-04-26","9"
"1064","FundingFile1064.js",".py","Entrepreneur","ai/models","2","384","2024-12-14","4"
"1065","EntrepreneurFile1065.json",".txt","Youth","backend/controllers","2","515","2025-01-29","8"
"1066","YouthFile1066.jsx",".json","Youth","src/pages","2","882","2025-10-14","4"
"1067","AIFile1067.txt",".json","AI","src/services","2","759","2024-11-26","9"
"1068","MentorshipFile1068.json",".js","Mentorship","ai/models","2","773","2025-01-31","2"
"1069","YouthFile1069.json",".txt","Youth","backend/controllers","2","230","2025-10-08","1"
"1070","AIFile1070.jsx",".txt","Entrepreneur","src/services","2","157","2025-10-12","9"
"1071","MentorshipFile1071.js",".txt","Funding","src/services","2","461","2025-07-12","3"
"1072","FundingFile1072.txt",".html","Mentorship","src/components","2","337","2025-09-04","3"
"1073","FundingFile1073.js",".html","AI","src/services","2","120","2025-03-20","2"
"1074","AIFile1074.js",".py","Funding","src/components","2","909","2025-02-18","5"
"1075","FundingFile1075.json",".txt","Funding","ai/models","2","391","2025-04-08","3"
"1076","YouthFile1076.jsx",".txt","Entrepreneur","src/services","2","612","2025-07-13","8"
"1077","YouthFile1077.txt",".md","AI","backend/controllers","2","487","2025-07-08","6"
"1078","MentorshipFile1078.md",".py","AI","src/components","2","123","2024-12-17","7"
"1079","YouthFile1079.js",".json","AI","src/pages","2","709","2025-02-27","3"
"1080","EntrepreneurFile1080.txt",".jsx","Entrepreneur","src/pages","2","803","2025-07-19","6"
"1081","MentorshipFile1081.js",".html","Funding","src/services","2","924","2025-06-23","1"
"1082","AIFile1082.json",".txt","Entrepreneur","src/pages","2","517","2025-07-30","5"
"1083","MentorshipFile1083.md",".html","Funding","src/components","2","783","2025-08-10","3"
"1084","MentorshipFile1084.json",".py","Entrepreneur","backend/controllers","2","425","2025-02-27","1"
"1085","AIFile1085.css",".css","Mentorship","src/components","2","462","2025-08-22","6"
"1086","YouthFile1086.md",".js","AI","src/pages","2","813","2024-12-10","2"
"1087","FundingFile1087.json",".js","AI","backend/controllers","2","1012","2025-07-21","3"
"1088","YouthFile1088.html",".css","Entrepreneur","src/pages","2","390","2025-09-19","4"
"1089","YouthFile1089.py",".html","Funding","src/components","2","712","2025-10-21","9"
"1090","AIFile1090.json",".py","Youth","ai/models","2","864","2025-10-21","3"
"1091","FundingFile1091.txt",".js","Youth","ai/models","2","656","2025-05-20","6"
"1092","EntrepreneurFile1092.js",".md","Funding","backend/controllers","2","821","2025-06-17","8"
"1093","EntrepreneurFile1093.js",".jsx","Mentorship","src/components","2","685","2025-08-20","2"
"1094","AIFile1094.html",".md","Mentorship","src/pages","2","925","2025-10-19","8"
"1095","MentorshipFile1095.json",".py","AI","frontend/components","2","892","2024-12-21","2"
"1096","FundingFile1096.css",".js","Entrepreneur","src/services","2","905","2025-07-31","9"
"1097","EntrepreneurFile1097.html",".py","Entrepreneur","ai/models","2","936","2025-01-05","9"
"1098","EntrepreneurFile1098.jsx",".json","Entrepreneur","backend/controllers","2","149","2025-05-17","7"
"1099","AIFile1099.js",".txt","Funding","ai/models","2","850","2025-04-20","9"
"1100","AIFile1100.js",".jsx","Youth","src/components","2","59","2025-02-03","8"
"1101","YouthFile1101.css",".js","Youth","src/services","2","294","2025-02-06","2"
"1102","AIFile1102.txt",".txt","AI","ai/models","2","610","2025-04-24","4"
"1103","AIFile1103.txt",".jsx","AI","src/services","2","661","2025-01-09","6"
"1104","EntrepreneurFile1104.json",".py","AI","src/components","2","409","2025-10-23","3"
"1105","AIFile1105.js",".jsx","AI","ai/models","2","686","2025-02-16","1"
"1106","AIFile1106.js",".css","Funding","src/components","2","528","2025-05-23","4"
"1107","FundingFile1107.json",".css","Funding","frontend/components","2","321","2025-01-15","2"
"1108","FundingFile1108.js",".py","Youth","frontend/components","2","59","2025-09-29","2"
"1109","YouthFile1109.py",".html","Funding","frontend/components","2","798","2025-05-06","7"
"1110","MentorshipFile1110.txt",".md","Entrepreneur","frontend/components","2","614","2025-10-31","5"
"1111","YouthFile1111.css",".py","Entrepreneur","src/services","2","689","2025-09-26","1"
"1112","MentorshipFile1112.txt",".css","Mentorship","ai/models","2","765","2025-09-01","7"
"1113","YouthFile1113.json",".py","AI","backend/controllers","2","956","2025-03-27","9"
"1114","MentorshipFile1114.js",".js","Youth","frontend/components","2","680","2025-11-07","2"
"1115","AIFile1115.txt",".json","Mentorship","src/pages","2","957","2025-09-12","1"
"1116","MentorshipFile1116.json",".txt","Funding","backend/controllers","2","824","2025-10-03","3"
"1117","FundingFile1117.json",".js","Mentorship","src/components","2","410","2025-07-20","3"
"1118","YouthFile1118.html",".js","Mentorship","frontend/components","2","280","2024-11-21","6"
"1119","MentorshipFile1119.js",".js","Funding","ai/models","2","737","2024-12-08","4"
"1120","EntrepreneurFile1120.html",".jsx","Mentorship","ai/models","2","813","2025-08-06","9"
"1121","EntrepreneurFile1121.js",".html","Mentorship","src/pages","2","713","2024-11-28","8"
"1122","MentorshipFile1122.html",".md","Youth","src/services","2","601","2025-02-17","9"
"1123","FundingFile1123.jsx",".jsx","Mentorship","src/components","2","599","2025-03-29","3"
"1124","YouthFile1124.html",".js","AI","backend/controllers","2","379","2025-10-02","3"
"1125","YouthFile1125.txt",".css","Youth","src/pages","2","336","2024-11-27","1"
"1126","MentorshipFile1126.md",".css","Entrepreneur","src/components","2","903","2025-08-08","7"
"1127","AIFile1127.md",".html","Entrepreneur","ai/models","2","478","2025-05-28","5"
"1128","MentorshipFile1128.jsx",".jsx","Youth","ai/models","2","470","2025-07-22","5"
"1129","FundingFile1129.html",".jsx","AI","frontend/components","2","439","2025-08-24","4"
"1130","EntrepreneurFile1130.jsx",".html","Mentorship","ai/models","2","993","2024-11-19","6"
"1131","FundingFile1131.md",".md","AI","src/pages","2","626","2025-06-05","2"
"1132","EntrepreneurFile1132.json",".py","Funding","src/components","2","929","2025-04-22","6"
"1133","EntrepreneurFile1133.js",".txt","Funding","src/components","2","308","2025-11-09","5"
"1134","EntrepreneurFile1134.css",".py","Youth","src/pages","2","377","2025-10-16","7"
"1135","EntrepreneurFile1135.json",".py","Funding","src/pages","2","406","2025-01-11","8"
"1136","AIFile1136.txt",".md","Youth","src/services","2","182","2025-09-26","2"
"1137","MentorshipFile1137.js",".js","Mentorship","src/components","2","750","2024-11-24","8"
"1138","MentorshipFile1138.txt",".json","AI","backend/controllers","2","491","2025-10-23","8"
"1139","YouthFile1139.jsx",".md","Youth","src/components","2","345","2025-05-31","1"
"1140","MentorshipFile1140.txt",".css","Mentorship","backend/controllers","2","584","2025-11-13","6"
"1141","YouthFile1141.css",".md","Entrepreneur","frontend/components","2","667","2025-05-09","4"
"1142","AIFile1142.jsx",".txt","Entrepreneur","src/services","2","401","2025-01-17","6"
"1143","FundingFile1143.js",".css","Youth","src/components","2","766","2025-05-19","5"
"1144","AIFile1144.jsx",".css","Funding","backend/controllers","2","455","2025-08-11","5"
"1145","EntrepreneurFile1145.txt",".json","Entrepreneur","backend/controllers","2","745","2025-01-28","5"
"1146","EntrepreneurFile1146.json",".jsx","AI","frontend/components","2","620","2024-12-28","6"
"1147","FundingFile1147.txt",".css","Youth","backend/controllers","2","648","2025-06-30","6"
"1148","YouthFile1148.py",".jsx","Funding","backend/controllers","2","974","2025-06-02","1"
"1149","FundingFile1149.txt",".txt","Entrepreneur","src/services","2","744","2025-07-24","2"
"1150","YouthFile1150.json",".js","Youth","ai/models","2","611","2025-11-01","2"
"1151","EntrepreneurFile1151.md",".txt","Funding","backend/controllers","2","293","2025-08-09","1"
"1152","FundingFile1152.json",".md","Youth","src/services","2","449","2025-01-19","2"
"1153","YouthFile1153.html",".js","Entrepreneur","backend/controllers","2","390","2025-05-01","2"
"1154","EntrepreneurFile1154.js",".txt","Funding","backend/controllers","2","283","2025-02-04","4"
"1155","AIFile1155.py",".jsx","Entrepreneur","src/pages","2","411","2025-01-16","6"
"1156","AIFile1156.jsx",".html","Funding","backend/controllers","2","399","2025-02-21","8"
"1157","AIFile1157.py",".json","Funding","frontend/components","2","313","2025-07-21","8"
"1158","FundingFile1158.html",".json","Mentorship","src/services","2","353","2025-04-18","8"
"1159","FundingFile1159.js",".js","Entrepreneur","frontend/components","2","172","2025-09-08","4"
"1160","FundingFile1160.jsx",".py","Mentorship","src/pages","2","581","2025-08-25","3"
"1161","MentorshipFile1161.jsx",".jsx","AI","src/pages","2","925","2025-05-14","8"
"1162","YouthFile1162.md",".json","Mentorship","src/services","2","414","2025-08-19","6"
"1163","YouthFile1163.jsx",".jsx","Youth","src/services","2","685","2025-06-09","8"
"1164","YouthFile1164.html",".txt","Youth","frontend/components","2","78","2025-01-25","1"
"1165","MentorshipFile1165.json",".py","Youth","frontend/components","2","455","2025-01-10","5"
"1166","AIFile1166.html",".py","Youth","src/pages","2","959","2025-09-19","8"
"1167","FundingFile1167.md",".html","Entrepreneur","src/components","2","225","2025-11-08","7"
"1168","EntrepreneurFile1168.jsx",".js","Mentorship","frontend/components","2","6","2024-12-18","2"
"1169","MentorshipFile1169.js",".txt","Youth","backend/controllers","2","677","2025-06-27","4"
"1170","FundingFile1170.txt",".json","Funding","ai/models","2","140","2025-04-14","7"
"1171","MentorshipFile1171.js",".jsx","AI","backend/controllers","2","687","2025-05-13","8"
"1172","MentorshipFile1172.txt",".txt","Funding","src/components","2","447","2025-04-21","4"
"1173","EntrepreneurFile1173.py",".jsx","Funding","backend/controllers","2","415","2025-06-01","1"
"1174","YouthFile1174.js",".js","Mentorship","ai/models","2","164","2025-08-27","8"
"1175","AIFile1175.json",".js","Entrepreneur","src/pages","2","323","2025-06-30","6"
"1176","YouthFile1176.py",".py","Entrepreneur","ai/models","2","97","2025-02-25","3"
"1177","FundingFile1177.txt",".md","Entrepreneur","src/components","2","677","2025-04-21","2"
"1178","MentorshipFile1178.py",".js","Mentorship","frontend/components","2","737","2025-04-29","8"
"1179","MentorshipFile1179.html",".js","Mentorship","frontend/components","2","47","2024-12-08","6"
"1180","EntrepreneurFile1180.html",".py","Funding","backend/controllers","2","612","2025-10-13","5"
"1181","MentorshipFile1181.html",".py","Entrepreneur","ai/models","2","741","2025-02-09","5"
"1182","EntrepreneurFile1182.md",".md","Funding","src/pages","2","136","2025-11-14","6"
"1183","MentorshipFile1183.json",".jsx","Entrepreneur","frontend/components","2","534","2025-03-17","2"
"1184","YouthFile1184.jsx",".py","Mentorship","backend/controllers","2","865","2025-10-05","6"
"1185","YouthFile1185.txt",".py","Funding","src/components","2","322","2025-06-23","5"
"1186","FundingFile1186.txt",".md","Mentorship","frontend/components","2","981","2025-07-23","5"
"1187","AIFile1187.py",".jsx","Entrepreneur","ai/models","2","830","2024-12-06","1"
"1188","MentorshipFile1188.css",".json","Mentorship","src/pages","2","408","2025-03-13","4"
"1189","FundingFile1189.jsx",".txt","Youth","ai/models","2","185","2025-06-24","5"
"1190","YouthFile1190.jsx",".txt","AI","src/services","2","13","2024-11-25","5"
"1191","MentorshipFile1191.css",".txt","Entrepreneur","src/components","2","164","2025-01-12","4"
"1192","FundingFile1192.py",".txt","Funding","src/services","2","341","2025-10-10","2"
"1193","FundingFile1193.js",".jsx","Mentorship","frontend/components","2","427","2025-10-05","8"
"1194","MentorshipFile1194.js",".html","Entrepreneur","ai/models","2","617","2025-08-04","8"
"1195","YouthFile1195.json",".md","Mentorship","frontend/components","2","987","2025-02-06","1"
"1196","FundingFile1196.json",".json","Mentorship","src/services","2","196","2024-12-17","6"
"1197","EntrepreneurFile1197.py",".py","Youth","src/components","2","111","2025-08-16","7"
"1198","EntrepreneurFile1198.html",".json","Mentorship","src/components","2","71","2025-04-20","5"
"1199","AIFile1199.txt",".py","AI","src/components","2","729","2025-09-01","9"
"1200","FundingFile1200.html",".md","AI","src/services","2","510","2025-05-20","7"
